amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
1919.8,card,authentication_failed,2,2.6,19,13,6,0,True,0,1
3999.34,card,authentication_failed,1,2.7,10,21,11,1,False,0,1
1227.45,card,insufficient_funds,2,0.7,17,8,2,2,False,1,1
3517.71,netbanking,insufficient_funds,3,10.2,9,19,14,3,True,0,0
4069.78,card,insufficient_funds,1,1.3,30,16,10,1,True,0,1
3326.39,card,network_timeout,1,0.7,14,10,13,0,False,0,1
918.17,upi,insufficient_funds,1,1.7,19,10,2,0,False,1,1
2133.4,card,network_timeout,3,0.6,11,22,6,0,True,0,1
1519.11,card,high_risk_fraud,1,0.1,7,4,4,1,True,0,0
2283.65,card,insufficient_funds,1,1.0,5,15,6,0,True,0,1
1339.5,upi,insufficient_funds,3,1.3,24,11,4,0,True,0,0
7472.67,upi,card_expired,1,4.1,30,17,0,0,False,0,1
2887.65,upi,card_expired,2,5.0,1,19,5,1,True,0,0
568.88,card,card_expired,2,3.3,5,18,15,2,False,0,0
737.49,upi,insufficient_funds,1,3.1,22,18,2,0,False,0,1
7217.63,upi,authentication_failed,1,7.6,7,20,8,0,False,0,0
2075.45,card,bank_outage,1,3.4,26,18,7,1,True,1,1
1718.44,card,insufficient_funds,1,1.9,24,15,2,0,False,0,1
6739.13,card,insufficient_funds,1,0.1,6,10,10,0,False,0,1
2129.48,card,network_timeout,1,2.3,3,10,9,1,False,0,1
832.46,card,insufficient_funds,1,4.1,9,9,7,0,False,0,1
884.59,subscription_mandate,authentication_failed,5,5.9,5,16,4,1,True,1,0
4293.09,upi,card_expired,1,2.1,3,6,8,0,True,0,1
15161.51,upi,authentication_failed,1,3.9,29,7,13,0,False,0,1
5195.82,card,network_timeout,2,2.0,7,13,1,0,False,0,1
1730.73,upi,authentication_failed,1,6.4,18,11,1,0,False,1,1
1990.13,upi,network_timeout,1,4.1,8,20,8,0,False,0,1
2549.44,subscription_mandate,bank_outage,1,8.2,6,18,4,0,True,1,1
396.24,card,insufficient_funds,1,0.1,9,12,11,0,False,0,1
2492.7,upi,network_timeout,1,6.9,8,20,8,2,True,1,1
4128.55,card,bank_outage,1,1.7,15,14,8,3,False,1,1
12035.84,upi,card_expired,1,4.0,19,13,16,0,False,1,1
6513.69,subscription_mandate,bank_outage,2,3.1,30,18,11,0,False,1,1
13862.35,upi,insufficient_funds,1,1.0,22,22,15,2,False,1,1
11075.86,upi,card_expired,1,0.7,3,17,8,1,True,0,1
8563.16,netbanking,insufficient_funds,1,10.3,6,17,7,1,False,0,1
2498.84,subscription_mandate,card_expired,2,0.4,11,18,5,1,True,1,0
3328.81,card,card_expired,2,3.8,19,12,9,1,False,0,1
542.86,card,authentication_failed,1,4.5,7,17,5,1,True,1,0
2744.39,upi,card_expired,1,4.8,18,13,5,0,True,1,1
4062.46,subscription_mandate,authentication_failed,2,1.2,24,20,5,1,True,1,1
1891.22,upi,high_risk_fraud,1,1.8,1,19,8,0,True,1,0
609.43,card,insufficient_funds,1,0.5,29,8,5,1,True,0,0
10142.83,upi,bank_outage,2,1.6,22,12,4,2,False,0,1
3517.35,card,insufficient_funds,1,2.8,14,17,5,1,True,0,0
11482.15,card,authentication_failed,1,0.3,7,8,9,0,False,0,1
4759.78,card,card_expired,2,9.8,28,11,9,1,True,1,0
8363.22,card,insufficient_funds,1,8.3,10,11,6,1,False,0,1
6951.97,upi,insufficient_funds,1,7.9,27,16,7,0,False,0,1
1324.14,card,bank_outage,2,6.4,28,7,6,0,False,0,1
1543.68,card,insufficient_funds,1,2.9,12,19,9,0,True,0,1
1659.81,upi,card_expired,1,2.4,2,12,10,1,False,0,0
1022.78,card,authentication_failed,1,1.4,4,0,14,0,True,0,0
11951.45,card,insufficient_funds,3,5.7,20,20,1,0,False,0,0
2535.24,card,bank_outage,2,0.0,31,15,8,1,False,0,1
3690.65,card,bank_outage,1,6.2,25,9,3,0,False,1,1
736.62,upi,insufficient_funds,1,0.7,26,18,13,1,False,0,1
5098.62,card,insufficient_funds,1,4.5,28,18,4,0,False,1,1
1688.32,card,insufficient_funds,4,3.8,23,19,1,0,False,0,0
7592.18,card,high_risk_fraud,2,2.1,7,15,4,0,True,0,0
1317.02,card,bank_outage,2,0.4,14,15,7,0,True,0,1
8092.55,card,card_expired,4,0.5,11,19,6,1,True,1,1
5691.76,card,network_timeout,1,2.4,7,15,2,0,False,0,1
1605.0,card,insufficient_funds,1,4.2,16,0,5,2,True,0,1
8743.42,card,insufficient_funds,4,2.8,11,16,4,2,False,0,1
6863.15,netbanking,insufficient_funds,3,7.2,26,21,4,0,True,1,0
3792.08,card,network_timeout,1,1.8,15,14,9,3,False,1,0
997.99,card,card_expired,1,2.5,20,9,6,1,True,0,1
5014.56,upi,bank_outage,1,1.1,20,23,15,1,True,0,1
2589.99,card,insufficient_funds,2,0.2,5,13,2,0,False,0,1
2551.44,upi,network_timeout,2,2.2,4,11,3,0,False,0,1
2608.28,card,network_timeout,1,0.6,15,20,9,2,False,0,1
2375.33,upi,card_expired,3,1.9,23,16,7,0,True,1,0
1119.84,subscription_mandate,insufficient_funds,1,1.3,20,12,7,1,False,1,1
624.02,card,bank_outage,3,4.8,23,11,5,1,True,1,1
518.25,card,insufficient_funds,1,0.3,27,19,7,3,True,0,0
3195.21,upi,insufficient_funds,1,3.9,31,11,7,0,False,0,1
275.49,subscription_mandate,bank_outage,3,2.7,25,12,8,1,True,1,1
4691.94,card,card_expired,3,3.8,25,12,6,0,True,1,0
3848.93,upi,network_timeout,3,3.0,20,21,5,1,True,0,1
1858.54,card,insufficient_funds,2,3.9,31,19,5,0,False,1,0
6147.95,upi,insufficient_funds,1,0.6,26,16,7,1,True,1,0
1931.27,card,bank_outage,1,1.5,2,15,6,1,True,0,1
3557.13,upi,network_timeout,1,1.7,3,13,3,0,False,0,1
418.91,card,card_expired,1,6.4,29,8,9,2,True,0,0
324.52,upi,card_expired,3,7.8,30,20,3,1,False,0,0
1974.77,card,insufficient_funds,1,0.4,25,22,11,0,False,0,1
3570.89,upi,card_expired,1,3.4,24,17,3,1,False,1,1
5740.12,upi,high_risk_fraud,2,0.2,18,10,10,0,True,0,0
2080.71,netbanking,insufficient_funds,2,0.8,21,12,9,0,True,0,1
3046.99,subscription_mandate,bank_outage,1,0.2,11,18,13,1,False,1,1
4952.34,upi,insufficient_funds,3,1.2,20,18,8,2,True,0,1
2175.51,upi,insufficient_funds,1,3.2,5,11,3,1,False,0,1
4140.34,card,network_timeout,2,0.8,17,16,5,2,False,1,1
883.66,subscription_mandate,bank_outage,1,3.9,3,21,12,3,True,1,1
549.61,upi,insufficient_funds,2,5.2,7,17,10,0,False,1,1
1509.48,card,card_expired,1,3.1,12,12,4,2,True,0,1
4901.4,card,insufficient_funds,2,0.1,20,13,22,1,False,0,1
1286.99,upi,card_expired,1,0.2,13,18,9,2,True,1,0
4384.04,netbanking,network_timeout,1,4.6,13,3,18,1,False,0,1
968.47,netbanking,insufficient_funds,1,2.1,24,19,3,1,False,1,0
1444.82,upi,card_expired,3,1.4,23,8,10,1,False,0,0
3034.6,card,card_expired,1,0.3,8,19,5,0,True,0,1
1338.52,subscription_mandate,authentication_failed,1,1.2,7,23,5,2,True,1,1
1559.06,upi,insufficient_funds,2,1.8,9,5,5,1,True,0,1
233.32,upi,bank_outage,3,1.6,5,21,11,0,False,1,1
5194.32,upi,insufficient_funds,2,1.6,6,10,9,0,True,1,1
2193.52,upi,insufficient_funds,3,2.4,29,13,7,0,True,0,1
1042.32,upi,insufficient_funds,2,0.9,30,7,4,3,True,0,1
12699.84,upi,network_timeout,4,2.1,17,10,6,0,False,0,1
1199.64,netbanking,insufficient_funds,1,0.5,5,10,16,0,True,0,1
1534.58,netbanking,authentication_failed,1,1.2,31,9,10,0,True,0,1
1027.0,card,card_expired,1,6.3,17,19,15,0,True,0,1
6590.56,card,network_timeout,3,0.7,8,22,5,1,True,0,1
8869.84,upi,insufficient_funds,3,0.9,12,11,4,0,True,0,0
8107.17,upi,insufficient_funds,1,3.2,12,17,5,2,False,0,1
8037.91,upi,network_timeout,2,0.8,18,9,5,0,True,1,1
1425.7,subscription_mandate,card_expired,1,1.9,11,21,10,1,True,1,1
10994.89,card,card_expired,3,3.0,1,16,2,0,False,0,0
2046.64,card,network_timeout,1,2.6,9,17,1,2,False,0,1
608.88,netbanking,bank_outage,2,3.5,27,10,3,2,False,0,1
1662.64,subscription_mandate,network_timeout,1,0.3,28,13,7,1,True,1,1
3272.66,card,insufficient_funds,1,0.0,13,12,8,0,True,1,1
1366.02,card,bank_outage,3,2.9,25,19,7,1,True,0,1
2785.57,card,bank_outage,1,3.8,9,16,0,2,False,0,1
3955.77,upi,bank_outage,1,4.8,10,10,5,3,True,1,1
3531.76,upi,bank_outage,1,0.9,10,8,7,3,True,1,1
4401.14,card,network_timeout,1,0.6,26,18,2,1,False,1,1
2075.5,card,network_timeout,1,2.6,31,6,9,1,True,0,0
1268.32,upi,insufficient_funds,1,2.1,30,12,11,1,True,1,1
649.92,upi,insufficient_funds,1,2.7,12,16,7,1,True,0,1
2254.75,upi,insufficient_funds,1,2.8,23,15,12,1,True,0,1
1504.92,card,insufficient_funds,3,3.6,15,8,2,0,False,0,1
2193.87,card,bank_outage,1,1.3,27,16,10,1,False,0,1
378.6,card,card_expired,2,5.9,27,10,6,3,True,1,1
622.29,subscription_mandate,insufficient_funds,4,2.3,27,14,6,0,False,1,1
3862.16,card,authentication_failed,2,0.3,31,10,7,1,True,1,1
560.07,upi,authentication_failed,2,3.1,8,12,13,0,True,1,1
2056.93,upi,card_expired,1,0.6,31,17,9,1,True,0,0
1155.49,netbanking,card_expired,1,0.1,7,10,14,0,True,0,1
1091.28,card,insufficient_funds,2,0.4,5,19,7,1,False,0,0
2635.36,card,card_expired,2,1.0,24,12,7,2,False,0,0
2504.15,netbanking,card_expired,1,1.7,18,23,10,0,True,1,1
3990.42,card,insufficient_funds,3,1.5,24,15,4,1,False,0,1
905.24,upi,network_timeout,1,0.9,19,9,15,1,True,0,1
1101.02,card,card_expired,2,4.4,13,17,10,0,True,0,1
6707.0,subscription_mandate,insufficient_funds,3,2.5,25,15,11,0,True,1,0
1993.87,upi,bank_outage,2,2.9,20,8,6,0,False,0,1
3392.43,card,card_expired,1,0.8,16,6,16,0,False,0,1
1560.23,netbanking,insufficient_funds,2,2.5,17,18,9,0,True,0,1
3676.51,upi,insufficient_funds,2,2.8,15,13,4,0,True,0,1
259.86,upi,insufficient_funds,2,0.2,6,16,22,1,True,0,1
6879.23,card,card_expired,1,1.8,12,13,7,1,True,0,0
1620.1,card,card_expired,1,2.6,4,18,4,1,True,1,0
793.12,upi,insufficient_funds,2,2.2,23,9,5,0,True,0,0
938.0,card,network_timeout,2,5.9,22,8,12,3,True,0,1
1925.17,netbanking,network_timeout,3,0.5,21,12,3,1,False,0,1
2209.77,card,card_expired,1,0.2,10,13,5,1,True,0,0
2771.31,upi,network_timeout,1,0.5,31,15,7,1,True,0,1
834.32,card,card_expired,2,0.7,24,10,7,2,True,0,0
5345.73,upi,insufficient_funds,4,2.3,19,17,7,1,True,0,1
1522.57,card,card_expired,1,1.6,20,17,7,0,True,0,0
1455.52,card,insufficient_funds,1,1.0,29,13,10,0,False,0,1
1990.93,card,card_expired,3,0.5,1,13,11,0,False,0,0
4431.74,upi,high_risk_fraud,1,0.8,30,17,1,1,False,0,0
2367.26,card,card_expired,1,7.9,15,23,4,1,False,1,1
1498.01,upi,insufficient_funds,5,5.4,2,11,7,0,True,1,0
1823.71,card,insufficient_funds,2,1.1,11,10,12,1,True,0,1
7311.77,upi,authentication_failed,1,4.0,2,13,6,0,True,0,1
6309.64,upi,insufficient_funds,4,3.8,19,10,1,0,False,0,0
3392.27,card,authentication_failed,2,0.7,31,6,6,0,True,0,1
2789.86,card,insufficient_funds,4,5.0,20,21,6,1,True,0,1
19579.65,card,network_timeout,1,4.3,19,11,14,0,True,1,1
3703.98,upi,insufficient_funds,2,8.8,2,13,6,1,True,1,1
2871.38,subscription_mandate,insufficient_funds,1,2.8,9,7,11,0,True,1,1
2034.74,card,insufficient_funds,1,1.2,9,17,1,0,False,0,0
3364.81,upi,insufficient_funds,2,8.3,14,13,6,0,False,0,1
157.48,upi,insufficient_funds,1,0.2,26,9,4,0,False,0,1
6154.53,upi,insufficient_funds,1,1.8,14,10,2,1,False,0,1
776.97,upi,bank_outage,1,3.5,5,15,10,0,True,0,1
1278.87,subscription_mandate,bank_outage,1,10.6,4,19,6,0,True,1,1
692.17,upi,insufficient_funds,4,2.8,4,8,5,0,True,0,0
1257.94,netbanking,bank_outage,2,0.7,29,9,6,0,True,0,1
1796.7,card,network_timeout,1,2.9,7,19,2,1,False,0,1
5433.92,netbanking,high_risk_fraud,2,0.6,10,17,6,1,True,1,0
7786.59,subscription_mandate,card_expired,5,0.9,16,20,7,0,False,1,0
14002.54,subscription_mandate,card_expired,1,1.7,18,9,5,0,True,1,1
2675.83,card,high_risk_fraud,2,5.0,26,16,2,0,False,0,1
2003.88,netbanking,authentication_failed,1,7.4,27,10,12,3,True,1,0
4922.69,card,authentication_failed,4,4.2,7,11,22,1,True,0,1
1131.47,upi,bank_outage,1,2.3,28,14,1,0,False,0,1
1023.25,card,bank_outage,2,1.2,13,11,5,1,False,1,1
1753.74,upi,authentication_failed,1,9.9,6,14,4,2,False,0,1
2367.39,card,card_expired,2,2.0,17,11,7,0,False,0,1
379.87,card,insufficient_funds,1,6.9,6,17,8,2,True,0,1
6375.73,card,high_risk_fraud,1,4.1,12,10,6,2,True,0,0
3029.24,card,network_timeout,4,1.7,5,6,6,0,False,0,0
5005.93,card,insufficient_funds,1,0.4,24,18,8,1,True,0,0
593.81,netbanking,insufficient_funds,1,2.2,8,19,17,3,True,0,0
1341.36,upi,authentication_failed,3,2.8,30,18,2,0,False,0,0
1281.52,upi,insufficient_funds,1,8.6,10,12,0,1,False,0,1
2033.54,netbanking,bank_outage,1,0.8,5,12,3,0,False,0,0
2367.98,card,insufficient_funds,1,1.0,23,11,13,2,True,0,1
5338.11,upi,insufficient_funds,1,0.2,16,13,1,0,False,0,1
2667.46,upi,network_timeout,3,0.4,5,3,9,0,True,0,1
1252.34,card,high_risk_fraud,2,1.9,12,16,9,2,True,0,0
17482.27,upi,card_expired,1,0.0,7,17,14,1,True,0,1
1921.74,upi,insufficient_funds,1,2.0,22,18,3,0,False,1,1
1079.08,upi,insufficient_funds,2,2.8,12,16,13,4,True,1,1
447.36,upi,insufficient_funds,2,7.7,4,9,5,0,True,1,0
2647.49,card,authentication_failed,1,3.6,1,19,9,0,True,0,1
4544.58,upi,card_expired,1,0.4,30,11,5,0,True,1,0
874.83,card,authentication_failed,5,3.0,8,15,10,1,False,0,0
4283.35,netbanking,authentication_failed,1,0.6,26,9,12,0,False,1,0
2631.41,card,card_expired,4,1.6,15,12,6,2,True,1,1
494.71,upi,insufficient_funds,1,3.1,22,15,5,0,True,0,1
4286.03,upi,high_risk_fraud,1,0.4,18,16,4,2,True,0,1
1922.64,card,insufficient_funds,1,2.2,13,11,11,0,True,0,1
885.81,card,authentication_failed,3,0.4,20,15,2,0,False,0,0
5774.52,card,card_expired,1,0.2,4,0,6,2,True,0,1
5676.43,upi,insufficient_funds,3,0.1,13,15,2,1,False,1,1
868.69,subscription_mandate,card_expired,2,1.8,4,20,5,0,True,1,1
3178.32,card,card_expired,1,0.9,18,14,7,0,True,1,0
2930.55,upi,bank_outage,1,6.2,17,12,10,1,False,1,1
2295.88,netbanking,bank_outage,3,3.5,27,13,1,0,False,1,1
1534.42,upi,insufficient_funds,1,2.0,1,7,13,0,True,1,1
2135.42,netbanking,card_expired,3,0.5,23,12,6,0,True,1,0
5679.7,card,card_expired,2,1.6,21,18,13,2,True,0,1
3527.12,card,authentication_failed,2,5.0,18,20,7,1,True,0,0
430.49,card,authentication_failed,1,6.0,28,9,8,1,True,0,1
354.56,card,bank_outage,2,0.5,25,16,11,0,False,0,1
458.79,upi,high_risk_fraud,3,4.6,11,13,5,1,False,0,0
718.82,netbanking,card_expired,2,1.6,10,20,0,0,False,0,0
1236.88,card,insufficient_funds,3,0.4,23,12,7,1,True,0,1
1623.87,subscription_mandate,insufficient_funds,1,4.3,30,10,0,0,False,1,1
2300.76,card,network_timeout,2,7.7,11,4,14,1,True,0,1
2367.39,card,card_expired,1,0.4,22,17,3,0,False,0,1
2336.14,subscription_mandate,authentication_failed,1,0.6,7,17,7,2,True,1,1
6831.28,subscription_mandate,card_expired,2,2.8,21,20,4,0,True,1,1
539.68,upi,insufficient_funds,2,5.0,9,6,6,1,False,1,1
3296.32,card,card_expired,5,3.1,25,22,5,1,True,1,0
3281.94,card,bank_outage,2,0.9,23,9,3,0,False,0,1
783.35,card,card_expired,1,1.9,1,14,2,1,False,0,0
3945.8,upi,network_timeout,5,6.3,24,14,5,1,True,0,1
3412.89,card,bank_outage,1,4.1,5,4,14,2,True,1,1
2347.42,upi,card_expired,2,1.4,8,15,7,4,True,0,0
277.02,card,network_timeout,1,14.0,18,11,7,0,True,0,1
5810.41,upi,insufficient_funds,1,1.8,19,18,5,1,True,1,1
2992.96,card,network_timeout,1,0.6,19,14,8,0,True,0,1
3509.47,upi,insufficient_funds,2,2.6,11,6,6,1,True,1,0
115.39,upi,bank_outage,3,0.2,28,14,11,1,True,1,1
1512.67,subscription_mandate,card_expired,3,1.8,20,21,1,0,False,1,0
671.61,subscription_mandate,insufficient_funds,5,0.6,17,18,3,0,False,1,1
7817.18,upi,bank_outage,1,4.9,23,17,1,0,False,0,1
902.78,card,card_expired,1,3.9,9,20,6,1,True,0,0
9240.39,subscription_mandate,bank_outage,1,0.6,14,17,3,0,False,1,1
5753.5,subscription_mandate,card_expired,4,0.9,16,9,9,1,True,1,0
2978.62,subscription_mandate,insufficient_funds,1,0.0,4,11,7,1,True,1,1
6780.8,upi,insufficient_funds,2,1.2,10,7,6,0,True,0,1
1043.18,card,network_timeout,4,0.2,26,13,1,0,False,1,0
1225.69,upi,card_expired,1,1.0,22,10,6,2,True,0,0
5597.78,card,card_expired,1,1.7,29,17,20,1,False,0,0
1047.51,card,insufficient_funds,1,10.9,19,7,11,1,False,0,1
740.09,card,insufficient_funds,2,0.8,2,7,5,3,True,0,1
1827.74,upi,bank_outage,1,0.3,6,21,2,0,False,0,1
1103.31,card,authentication_failed,1,3.0,11,19,8,0,False,0,1
13080.1,upi,bank_outage,1,0.5,12,11,5,0,True,0,1
4904.08,upi,card_expired,3,2.6,31,0,0,1,False,1,0
1453.33,upi,card_expired,3,1.9,21,10,6,0,False,0,0
991.05,card,bank_outage,2,3.2,27,10,3,0,False,1,1
3310.31,subscription_mandate,network_timeout,1,2.3,30,17,5,0,False,1,1
7106.68,card,insufficient_funds,1,2.4,19,13,9,0,True,0,1
3171.05,card,network_timeout,1,6.3,13,14,6,1,False,0,1
1036.99,upi,insufficient_funds,3,0.7,17,19,17,0,False,0,0
669.79,card,insufficient_funds,1,1.4,23,12,6,0,True,0,1
1736.66,upi,insufficient_funds,1,3.7,23,0,5,0,True,0,1
3243.05,card,insufficient_funds,2,0.1,14,21,4,0,True,0,1
1598.09,netbanking,insufficient_funds,4,4.0,4,14,1,0,False,1,1
6044.73,card,insufficient_funds,1,2.0,12,8,8,0,False,0,1
3922.39,subscription_mandate,insufficient_funds,2,0.5,14,18,9,0,True,1,1
3021.82,upi,insufficient_funds,5,1.1,20,9,9,1,False,0,0
3853.37,card,insufficient_funds,1,7.3,19,17,3,3,False,0,0
699.08,upi,insufficient_funds,2,5.0,30,11,9,1,False,0,1
1558.68,card,network_timeout,1,1.9,22,20,4,0,True,0,1
956.98,subscription_mandate,bank_outage,2,0.8,10,14,14,1,True,1,1
3449.38,upi,insufficient_funds,1,5.2,25,10,12,2,True,0,1
970.19,upi,card_expired,1,1.6,14,11,4,0,True,1,1
2627.38,card,card_expired,1,2.9,11,13,13,0,False,0,1
2104.72,subscription_mandate,insufficient_funds,1,1.6,2,19,19,1,False,1,1
4188.06,upi,card_expired,1,7.3,24,12,3,1,False,0,0
831.3,upi,insufficient_funds,1,1.3,20,14,2,1,False,1,1
3665.01,card,card_expired,2,0.8,3,9,9,2,True,0,1
932.13,card,bank_outage,1,2.7,12,9,4,0,False,0,1
1024.66,upi,card_expired,2,2.9,13,8,3,2,False,1,1
2146.65,upi,insufficient_funds,1,0.0,4,9,18,2,False,1,1
7150.21,netbanking,insufficient_funds,2,0.9,24,11,4,1,True,0,1
1144.31,upi,authentication_failed,1,0.0,20,11,1,0,False,0,0
492.74,upi,bank_outage,1,0.2,7,17,5,3,True,0,1
1042.37,upi,bank_outage,1,1.8,22,15,8,1,False,0,1
1725.64,upi,authentication_failed,2,12.0,18,10,10,0,False,0,1
13123.26,card,card_expired,1,3.3,4,10,3,1,False,0,0
3461.64,netbanking,insufficient_funds,2,2.1,19,10,5,2,True,1,1
1239.02,card,network_timeout,1,3.0,19,12,7,1,True,0,1
2149.21,upi,insufficient_funds,5,0.3,6,13,5,0,False,0,0
10035.38,subscription_mandate,bank_outage,1,12.1,27,16,11,0,False,1,1
1965.81,upi,card_expired,1,3.2,24,14,4,1,False,0,0
1987.16,card,insufficient_funds,2,1.6,17,11,8,2,True,1,1
1694.44,upi,insufficient_funds,1,4.6,23,13,3,0,False,0,1
4566.3,card,card_expired,1,3.9,25,19,8,2,False,0,1
1521.03,card,bank_outage,2,0.4,16,14,2,0,False,0,1
5351.1,upi,insufficient_funds,2,4.9,16,8,8,0,True,1,1
6351.8,netbanking,insufficient_funds,1,1.9,13,13,4,0,True,1,1
4239.25,card,card_expired,1,0.4,8,21,5,1,True,0,0
1994.63,subscription_mandate,network_timeout,1,0.2,18,14,10,0,True,1,1
693.24,card,network_timeout,1,0.6,5,8,3,0,False,0,0
1995.05,subscription_mandate,bank_outage,2,1.2,2,18,5,0,True,1,1
1337.14,upi,card_expired,1,0.7,8,10,6,0,True,0,1
1210.61,subscription_mandate,card_expired,3,0.4,4,11,4,1,False,1,1
1967.6,netbanking,insufficient_funds,2,0.5,20,21,3,1,False,0,0
3756.76,subscription_mandate,insufficient_funds,2,7.0,6,9,8,1,True,1,1
1393.36,upi,insufficient_funds,1,7.2,10,11,5,1,True,1,1
708.16,card,authentication_failed,1,4.0,14,21,3,0,False,0,0
1029.81,card,card_expired,1,1.2,17,20,4,2,False,0,1
11173.62,upi,insufficient_funds,1,6.8,5,1,4,1,True,0,1
3999.27,card,card_expired,1,3.0,25,18,10,1,False,1,1
1030.75,subscription_mandate,insufficient_funds,3,5.4,4,8,7,0,True,1,1
7786.17,card,card_expired,2,3.4,4,14,6,0,False,1,0
1966.55,netbanking,bank_outage,1,0.6,5,17,1,2,False,0,1
18962.59,upi,network_timeout,1,9.5,4,13,13,1,True,0,1
3089.75,netbanking,network_timeout,2,0.4,5,23,2,2,False,1,0
4060.12,subscription_mandate,authentication_failed,1,7.8,23,13,9,2,True,1,1
5185.18,card,insufficient_funds,1,2.4,19,8,13,1,True,0,1
9296.37,upi,bank_outage,2,0.8,1,3,7,2,True,1,1
1644.01,card,authentication_failed,2,1.3,19,16,14,1,False,0,1
8600.69,netbanking,insufficient_funds,1,0.7,7,12,3,2,False,0,1
1392.13,netbanking,network_timeout,2,3.1,3,16,4,0,True,1,1
1762.87,card,authentication_failed,3,3.3,14,16,11,2,False,0,0
2460.28,card,bank_outage,2,2.4,26,11,9,0,True,0,1
5588.06,card,insufficient_funds,2,3.0,30,11,4,3,True,1,1
1813.13,card,insufficient_funds,1,1.0,3,13,5,0,True,0,1
10782.17,netbanking,bank_outage,1,1.5,17,12,5,0,True,1,1
8053.04,card,authentication_failed,2,0.1,16,9,7,2,True,1,0
2529.15,subscription_mandate,insufficient_funds,1,1.1,5,1,4,1,False,1,1
1023.06,subscription_mandate,insufficient_funds,1,1.5,19,18,6,1,True,1,0
6008.96,subscription_mandate,insufficient_funds,1,4.3,19,18,3,1,False,1,1
370.16,upi,card_expired,2,0.9,1,17,5,0,True,0,1
4756.01,card,network_timeout,2,2.9,12,12,5,3,True,0,1
1162.77,netbanking,card_expired,2,1.0,29,13,26,1,False,0,0
7560.08,upi,card_expired,2,3.2,2,4,1,0,False,1,1
701.18,subscription_mandate,bank_outage,4,0.7,3,21,2,0,False,1,0
1344.83,card,card_expired,1,0.2,16,11,1,1,False,0,1
3620.36,card,bank_outage,1,1.4,31,16,3,1,False,0,1
4194.17,subscription_mandate,insufficient_funds,1,0.8,20,12,3,0,False,1,0
1389.24,netbanking,insufficient_funds,1,2.8,21,6,10,2,True,1,1
1810.01,card,network_timeout,1,1.7,30,16,14,1,True,0,1
5752.4,upi,card_expired,1,0.9,2,10,2,1,False,0,1
6039.74,card,insufficient_funds,1,4.9,23,15,5,0,False,0,1
1778.3,upi,card_expired,5,2.1,29,19,3,1,False,0,0
1413.16,card,bank_outage,2,0.2,25,11,6,0,True,0,1
711.86,card,insufficient_funds,3,2.9,7,19,10,0,True,0,1
3066.44,card,card_expired,1,5.8,29,11,12,0,False,1,0
5071.37,card,insufficient_funds,1,1.3,15,11,4,1,True,0,1
2796.77,upi,authentication_failed,1,0.2,11,20,7,1,True,0,1
1061.57,card,bank_outage,1,3.0,7,17,9,2,False,0,1
12183.87,upi,network_timeout,1,1.6,18,15,2,0,False,1,1
367.58,upi,network_timeout,1,9.8,5,8,3,0,False,0,1
5379.79,upi,network_timeout,1,2.3,31,4,8,0,False,0,1
2966.21,upi,insufficient_funds,2,1.6,8,17,7,0,True,0,1
3721.24,card,insufficient_funds,4,3.1,18,12,9,0,False,0,0
1202.13,card,authentication_failed,1,2.2,2,6,9,0,True,1,1
2127.76,netbanking,authentication_failed,1,4.8,5,7,10,0,True,0,1
3178.03,netbanking,authentication_failed,1,0.3,27,2,4,0,True,0,1
2259.19,subscription_mandate,high_risk_fraud,2,2.1,30,13,2,0,False,1,0
485.71,subscription_mandate,bank_outage,1,0.6,13,18,16,0,True,1,1
11398.66,upi,card_expired,1,0.9,11,17,2,2,False,0,1
4381.64,subscription_mandate,network_timeout,1,0.7,21,10,2,1,False,1,1
2517.78,card,insufficient_funds,1,3.1,8,16,8,0,True,0,1
2668.26,upi,network_timeout,1,2.0,9,21,2,1,False,0,1
11107.37,subscription_mandate,network_timeout,2,1.3,20,18,9,2,False,1,1
1250.81,upi,bank_outage,2,0.3,16,12,6,0,True,1,1
1021.05,card,card_expired,4,2.1,11,17,13,1,True,0,0
5245.2,card,bank_outage,1,1.2,9,9,13,2,False,0,0
3701.23,card,authentication_failed,2,0.6,13,18,9,1,True,1,1
983.49,card,insufficient_funds,1,2.6,27,9,4,0,True,0,1
6501.67,netbanking,insufficient_funds,1,4.3,7,11,3,2,False,0,0
3182.63,upi,bank_outage,1,0.2,8,15,1,0,False,0,1
1087.72,card,network_timeout,1,0.9,2,14,6,0,True,1,1
3794.44,upi,bank_outage,3,6.8,6,14,9,2,False,0,0
3316.36,card,bank_outage,3,5.4,3,18,5,0,True,0,1
2254.67,upi,insufficient_funds,1,0.7,20,10,4,0,True,0,0
3449.14,card,card_expired,2,6.3,9,19,4,1,True,0,1
4287.98,upi,authentication_failed,1,0.8,22,3,4,0,True,1,1
5556.77,upi,card_expired,2,1.0,14,8,1,2,False,0,1
2688.04,upi,card_expired,1,8.5,23,21,3,1,False,0,0
1913.03,upi,card_expired,1,1.5,26,17,8,1,True,0,0
3026.48,card,card_expired,2,0.1,1,8,16,0,True,1,0
7128.04,upi,card_expired,1,0.7,7,12,4,0,True,0,1
4302.45,card,network_timeout,1,0.3,27,0,11,4,False,0,1
1818.82,upi,card_expired,4,0.5,21,13,5,0,True,0,1
