amount,payment_method,failure_reason,attempt_count,days_since_failure,day_of_month,hour_of_day,previous_successes,previous_failures,previous_recovery_success,is_subscription,recovery_succeeded
3584.23,upi,insufficient_funds,1,0.5,4,14,15,1,True,0,1
9827.03,upi,insufficient_funds,1,0.6,11,8,4,0,False,0,1
6813.18,upi,bank_outage,1,1.8,10,9,0,2,False,1,1
4048.83,upi,bank_outage,1,0.7,16,12,2,1,False,0,0
332.98,netbanking,card_expired,1,1.5,15,9,6,0,True,1,1
1292.76,card,high_risk_fraud,1,3.9,25,17,2,2,False,0,0
2440.18,card,insufficient_funds,1,1.7,13,9,1,2,False,0,1
8077.62,subscription_mandate,authentication_failed,2,1.5,17,14,13,1,True,1,0
3214.61,upi,insufficient_funds,4,4.7,23,2,3,1,False,0,1
10133.55,card,authentication_failed,3,0.5,27,13,1,2,False,0,0
748.24,subscription_mandate,insufficient_funds,1,8.3,14,0,4,1,False,1,1
7371.36,netbanking,insufficient_funds,1,0.9,4,14,8,0,False,0,1
5942.11,card,bank_outage,1,0.4,10,23,2,2,False,0,1
2224.87,upi,authentication_failed,3,4.6,9,4,3,0,False,0,1
3029.24,card,network_timeout,4,1.7,5,6,6,0,False,0,0
3452.55,card,authentication_failed,1,0.8,26,13,5,0,True,0,1
1663.34,netbanking,bank_outage,2,0.0,18,12,8,1,True,1,1
789.63,card,bank_outage,1,2.7,11,11,1,1,False,0,1
3957.68,upi,insufficient_funds,1,0.2,3,12,7,0,True,0,1
1202.14,card,high_risk_fraud,1,2.5,2,18,6,0,False,0,0
4295.52,netbanking,insufficient_funds,1,0.4,12,14,12,1,False,1,1
5299.2,card,authentication_failed,4,2.0,29,21,8,2,True,0,0
2899.26,card,card_expired,2,2.5,6,16,3,3,False,0,0
2756.17,netbanking,authentication_failed,1,0.1,5,11,4,0,True,1,1
7860.13,card,insufficient_funds,3,0.5,19,18,2,3,False,1,0
3759.27,upi,insufficient_funds,1,3.1,20,19,4,0,False,0,1
2989.52,upi,network_timeout,3,5.4,9,17,7,1,True,0,1
1899.55,subscription_mandate,bank_outage,1,0.7,27,11,8,0,True,1,1
2962.29,subscription_mandate,card_expired,1,1.4,9,9,4,0,False,1,0
350.2,card,card_expired,1,1.2,20,5,4,0,True,0,0
770.45,netbanking,card_expired,1,4.0,15,10,4,1,True,0,0
7656.16,card,authentication_failed,3,3.9,25,16,14,0,True,0,1
2330.41,card,insufficient_funds,1,4.2,28,17,14,0,False,0,1
11464.13,upi,insufficient_funds,2,0.4,13,12,10,0,True,0,1
4302.45,card,network_timeout,1,0.3,27,0,11,4,False,0,1
16311.13,card,network_timeout,2,3.3,27,14,5,1,False,0,1
3607.58,netbanking,bank_outage,3,0.3,24,12,3,0,False,0,1
454.99,upi,insufficient_funds,3,3.9,13,8,14,0,True,0,1
1535.95,card,card_expired,1,0.4,22,16,4,2,True,0,1
1022.36,card,network_timeout,3,0.6,24,16,6,0,True,1,1
1257.26,netbanking,card_expired,2,1.1,23,7,4,0,True,0,1
1747.97,card,high_risk_fraud,1,0.7,16,7,7,1,True,0,0
1156.2,upi,card_expired,1,1.9,30,17,12,3,True,0,1
5253.01,card,insufficient_funds,1,0.8,21,10,8,0,True,0,1
2776.29,card,network_timeout,1,0.9,26,14,8,1,False,1,1
2094.93,card,authentication_failed,2,2.5,26,17,7,0,True,1,1
861.62,upi,insufficient_funds,1,2.4,13,20,11,0,True,0,1
5435.98,card,network_timeout,1,3.5,3,11,4,1,False,1,1
3731.48,card,high_risk_fraud,3,0.4,25,18,0,1,False,1,0
7936.27,upi,bank_outage,1,0.1,2,18,5,1,True,0,1
1144.82,card,insufficient_funds,3,1.2,11,10,2,1,False,1,1
422.53,netbanking,network_timeout,1,1.5,3,18,11,1,True,0,1
593.72,card,network_timeout,1,0.8,26,8,11,0,True,0,1
1006.99,card,insufficient_funds,4,3.1,10,10,19,0,True,0,1
1537.32,upi,card_expired,1,1.3,23,15,8,2,False,0,0
4265.17,card,bank_outage,1,8.8,26,18,8,2,True,0,1
3155.35,card,insufficient_funds,1,0.5,24,12,4,2,True,1,0
3739.87,subscription_mandate,insufficient_funds,1,2.5,20,18,8,2,True,1,1
719.25,upi,insufficient_funds,1,0.1,9,16,3,1,False,1,1
2329.24,subscription_mandate,insufficient_funds,2,0.8,1,13,5,1,False,1,1
3658.73,subscription_mandate,high_risk_fraud,1,1.2,27,8,7,0,True,1,0
1227.45,card,insufficient_funds,2,0.7,17,8,2,2,False,1,1
2240.89,upi,network_timeout,1,2.0,14,6,8,3,False,1,1
32316.02,upi,high_risk_fraud,1,2.1,17,11,7,1,True,0,0
7188.95,card,insufficient_funds,1,2.4,16,17,4,0,False,0,0
3628.69,upi,network_timeout,3,0.2,3,14,2,1,False,0,1
1152.5,upi,insufficient_funds,3,0.3,8,9,12,1,True,1,1
1376.84,upi,card_expired,1,0.5,6,12,5,1,False,0,0
5305.64,upi,card_expired,4,4.2,13,6,6,0,True,0,0
535.72,subscription_mandate,bank_outage,2,2.4,28,16,5,0,True,1,1
6262.39,subscription_mandate,network_timeout,1,0.8,13,12,12,4,True,1,1
6743.61,netbanking,bank_outage,3,1.7,14,18,7,0,True,0,1
2261.79,card,bank_outage,2,6.8,11,22,14,1,False,0,1
5018.12,upi,insufficient_funds,2,1.5,21,17,8,2,True,0,1
1269.76,card,authentication_failed,1,0.9,2,12,3,1,False,0,0
566.1,upi,insufficient_funds,2,2.4,9,23,4,1,False,0,0
390.38,upi,bank_outage,2,5.4,7,18,3,1,False,0,1
497.1,card,card_expired,3,0.8,17,21,8,1,True,0,1
1106.56,upi,card_expired,1,5.2,18,7,3,1,False,1,0
2854.31,card,bank_outage,3,1.3,28,5,0,0,False,1,1
1455.2,upi,network_timeout,3,2.3,12,9,7,2,False,0,1
2767.46,upi,card_expired,1,4.3,5,21,14,1,True,0,1
498.03,upi,insufficient_funds,1,4.5,27,20,2,1,False,1,1
2524.39,upi,insufficient_funds,3,0.5,23,20,7,0,False,0,1
1659.81,upi,card_expired,1,2.4,2,12,10,1,False,0,0
6336.55,netbanking,insufficient_funds,1,0.5,5,3,9,1,False,0,1
2516.62,card,insufficient_funds,1,9.1,21,18,1,3,False,1,1
535.23,upi,network_timeout,1,8.0,13,16,1,1,False,0,1
3838.19,subscription_mandate,insufficient_funds,1,0.8,12,18,14,1,False,1,1
4042.5,upi,insufficient_funds,3,1.2,19,1,10,1,False,0,0
8806.49,card,network_timeout,1,10.2,27,5,2,0,False,0,0
2623.75,card,card_expired,2,1.0,26,11,10,1,True,1,1
2883.18,upi,insufficient_funds,1,2.9,9,19,1,0,False,0,1
1390.94,netbanking,high_risk_fraud,3,2.4,17,14,5,3,False,0,0
4248.33,upi,insufficient_funds,1,2.5,22,7,4,1,True,0,1
1570.11,upi,network_timeout,3,3.7,28,2,2,2,False,0,1
41382.58,upi,bank_outage,1,1.3,19,11,0,0,False,0,1
1032.39,netbanking,insufficient_funds,1,2.9,23,11,6,0,False,0,1
871.21,subscription_mandate,network_timeout,1,14.0,16,14,0,1,False,1,0
565.77,card,authentication_failed,1,0.1,6,11,2,0,False,0,1
794.68,card,network_timeout,1,1.8,16,7,11,0,True,0,1
1328.83,netbanking,card_expired,1,2.8,1,12,6,1,False,0,1
8102.91,card,network_timeout,3,5.4,11,20,1,2,False,0,1
9851.96,card,network_timeout,2,1.0,2,14,4,1,True,0,0
1878.2,card,high_risk_fraud,2,0.3,5,15,0,1,False,0,0
22011.82,netbanking,insufficient_funds,1,4.3,6,14,13,2,True,0,0
11067.81,upi,authentication_failed,2,9.3,30,9,3,1,False,0,0
4321.92,upi,network_timeout,1,0.8,2,19,12,3,True,0,1
1552.28,upi,high_risk_fraud,2,0.7,4,19,15,1,False,0,0
1325.0,upi,high_risk_fraud,1,0.7,18,17,4,1,False,0,0
2649.5,upi,authentication_failed,1,0.4,2,12,2,3,False,0,0
3007.79,subscription_mandate,insufficient_funds,1,6.5,1,13,1,0,False,1,1
3321.89,card,network_timeout,2,1.4,21,15,9,1,True,0,1
3542.93,upi,network_timeout,1,3.7,31,13,10,3,True,0,1
665.04,card,insufficient_funds,1,0.3,26,5,8,2,True,0,1
6423.98,upi,network_timeout,1,2.2,8,18,5,1,False,0,1
4484.05,upi,card_expired,2,0.1,10,18,10,0,False,0,1
2171.96,netbanking,insufficient_funds,1,0.2,5,21,4,0,False,0,1
8755.09,upi,network_timeout,1,2.1,29,13,6,1,False,1,1
3407.27,card,insufficient_funds,1,2.2,20,10,9,4,True,0,0
4837.4,subscription_mandate,card_expired,2,6.2,12,16,1,0,False,1,1
2520.99,upi,insufficient_funds,4,4.2,3,17,6,0,True,0,1
2841.9,subscription_mandate,bank_outage,1,0.0,30,13,2,0,False,1,1
1056.26,upi,insufficient_funds,3,4.4,28,9,12,0,True,0,1
2062.2,subscription_mandate,bank_outage,1,4.0,6,10,11,0,True,1,1
2873.79,netbanking,authentication_failed,1,6.0,27,17,10,1,False,0,1
1962.24,card,bank_outage,2,2.0,14,12,3,1,False,0,1
708.39,card,bank_outage,2,2.3,3,6,4,0,True,0,1
3406.5,upi,insufficient_funds,4,0.3,29,12,3,0,False,0,1
1762.31,subscription_mandate,card_expired,1,1.8,4,17,7,1,True,1,0
6023.94,upi,bank_outage,1,2.6,26,19,9,0,False,0,1
2079.16,upi,insufficient_funds,1,2.1,12,18,7,0,False,1,1
1189.05,upi,network_timeout,3,7.2,6,10,14,0,False,0,1
2661.14,upi,insufficient_funds,3,0.6,19,16,3,2,False,0,0
2136.37,upi,insufficient_funds,1,1.7,13,1,7,0,True,1,0
1002.32,upi,insufficient_funds,1,1.5,6,17,10,0,True,0,1
2744.39,upi,card_expired,1,4.8,18,13,5,0,True,1,1
5621.64,upi,insufficient_funds,1,0.5,13,4,2,0,False,0,1
1572.65,subscription_mandate,insufficient_funds,1,0.8,16,10,1,1,False,1,1
9499.44,card,authentication_failed,2,0.6,25,19,11,1,True,1,1
4058.56,card,insufficient_funds,4,1.9,7,15,15,2,True,0,1
1602.44,card,insufficient_funds,1,0.5,13,15,5,1,True,1,1
1561.45,card,insufficient_funds,2,3.1,4,11,1,1,False,0,1
1583.8,card,card_expired,1,0.3,4,18,3,0,False,1,1
3962.39,card,card_expired,1,2.7,23,7,24,0,True,0,1
2704.69,upi,card_expired,1,1.5,31,4,8,0,False,1,1
1164.41,card,network_timeout,1,1.5,4,12,10,0,False,1,0
1598.47,card,high_risk_fraud,1,0.5,15,17,7,0,False,0,0
1035.26,card,insufficient_funds,1,4.3,7,21,6,0,True,0,1
2259.52,card,insufficient_funds,1,1.6,16,5,5,1,True,0,0
2178.65,netbanking,bank_outage,1,1.5,11,14,4,2,True,0,1
9115.0,card,card_expired,1,0.5,14,18,0,2,False,1,1
305.93,upi,network_timeout,3,0.1,6,12,10,3,False,0,1
2851.54,card,insufficient_funds,1,0.7,4,10,4,1,True,0,1
751.15,card,bank_outage,1,0.4,22,10,5,2,True,0,1
1162.74,card,bank_outage,1,5.6,13,16,4,1,True,1,1
2158.75,upi,insufficient_funds,3,0.3,23,14,4,1,True,0,1
9995.91,upi,network_timeout,1,1.3,31,10,12,2,True,0,1
1484.0,card,authentication_failed,1,0.1,29,9,5,1,False,0,1
8560.59,subscription_mandate,insufficient_funds,1,1.4,22,8,5,1,False,1,0
2735.14,card,insufficient_funds,1,1.9,6,14,3,1,False,1,0
2230.39,card,insufficient_funds,1,1.6,7,13,7,1,True,0,0
669.2,card,network_timeout,2,1.3,17,11,0,0,False,0,1
2817.99,upi,insufficient_funds,2,0.6,19,15,14,0,True,0,0
960.01,card,network_timeout,2,6.0,25,10,3,0,False,0,0
3934.61,upi,insufficient_funds,2,0.6,24,16,8,2,True,0,1
1104.67,netbanking,network_timeout,2,2.9,13,15,2,1,False,0,1
8949.87,netbanking,bank_outage,2,5.1,12,19,3,2,False,0,1
3578.85,upi,bank_outage,1,2.9,16,12,0,1,False,1,1
1388.58,card,insufficient_funds,2,2.0,24,16,5,0,False,1,1
2113.69,netbanking,card_expired,2,2.5,23,10,14,2,True,1,1
3926.42,card,insufficient_funds,2,1.4,11,13,0,0,False,0,1
1096.44,card,card_expired,2,2.4,3,18,0,1,False,0,0
6005.64,card,insufficient_funds,1,3.7,6,21,4,1,False,1,1
4132.3,card,card_expired,1,1.8,24,19,2,2,False,0,0
6606.02,card,insufficient_funds,1,4.2,25,14,8,0,True,0,1
268.17,upi,bank_outage,1,1.7,4,18,20,2,True,0,1
2604.51,card,high_risk_fraud,2,3.2,24,22,5,3,False,0,0
597.01,upi,insufficient_funds,1,2.8,17,18,5,3,False,0,1
5214.86,card,insufficient_funds,1,0.0,3,12,5,1,True,0,1
779.32,card,insufficient_funds,1,0.4,23,14,4,0,False,0,1
1110.21,card,network_timeout,2,1.8,5,18,2,0,False,0,1
9761.23,card,network_timeout,2,9.1,1,11,6,1,True,0,1
3083.6,netbanking,network_timeout,1,0.7,22,20,4,1,False,1,1
5598.43,upi,bank_outage,4,0.7,8,10,3,1,False,0,1
4577.48,card,card_expired,3,2.0,28,18,6,2,False,0,0
2658.4,card,card_expired,1,7.2,23,18,3,0,False,0,1
4088.22,card,network_timeout,2,1.6,23,22,3,2,False,0,1
5078.55,upi,insufficient_funds,3,0.8,6,18,4,1,True,1,1
1766.7,card,insufficient_funds,1,0.1,11,17,8,2,True,0,1
16520.79,upi,card_expired,2,1.4,18,20,4,0,True,0,0
99.0,netbanking,authentication_failed,1,4.3,31,22,7,0,True,0,1
597.02,card,bank_outage,1,2.9,29,19,14,0,True,0,1
2176.76,subscription_mandate,card_expired,3,1.1,12,22,5,0,False,1,0
10994.89,card,card_expired,3,3.0,1,16,2,0,False,0,0
3031.97,netbanking,insufficient_funds,5,4.0,3,8,1,1,False,0,1
1131.69,upi,card_expired,1,1.6,6,12,9,0,True,0,1
545.01,card,bank_outage,2,0.7,29,16,13,0,True,0,1
8666.66,card,authentication_failed,4,0.1,9,11,2,1,False,1,1
2011.44,upi,card_expired,1,2.4,17,14,5,0,False,0,1
2461.76,card,authentication_failed,1,5.2,31,14,5,1,True,0,1
735.33,card,insufficient_funds,1,1.1,31,8,4,0,False,0,0
1259.46,upi,authentication_failed,1,2.4,6,10,2,1,False,1,1
2560.26,card,insufficient_funds,2,8.8,26,8,8,1,True,1,1
1007.61,upi,network_timeout,1,0.6,6,6,8,0,True,0,1
1784.57,netbanking,insufficient_funds,1,2.5,9,11,4,0,True,0,1
14196.25,card,insufficient_funds,2,0.1,6,7,6,0,True,0,1
1444.58,upi,card_expired,1,5.0,2,19,5,1,True,1,1
3532.03,card,insufficient_funds,2,2.0,23,8,11,0,True,1,0
2010.21,upi,insufficient_funds,1,1.9,11,10,7,0,False,0,1
3245.69,subscription_mandate,insufficient_funds,3,1.4,20,10,2,1,False,1,1
4414.79,subscription_mandate,insufficient_funds,2,1.4,1,17,19,1,True,1,1
800.76,card,card_expired,2,3.7,13,13,12,1,True,0,1
3854.94,card,insufficient_funds,2,0.2,23,2,12,3,True,0,0
2183.79,card,network_timeout,3,3.3,18,3,21,1,True,0,1
5237.35,upi,insufficient_funds,1,1.3,25,8,6,0,False,1,1
15767.6,upi,high_risk_fraud,1,2.3,16,20,6,0,True,1,0
6316.96,upi,insufficient_funds,2,0.9,24,12,5,0,True,0,1
587.67,upi,card_expired,2,1.0,20,14,6,0,False,0,0
1419.31,card,card_expired,1,0.6,27,17,0,1,False,0,0
2367.7,card,card_expired,1,1.3,1,11,6,0,False,0,0
4080.64,upi,insufficient_funds,1,4.3,28,12,10,1,True,1,1
4128.55,card,bank_outage,1,1.7,15,14,8,3,False,1,1
1830.8,card,insufficient_funds,1,3.1,13,8,3,1,False,1,1
1827.34,upi,card_expired,2,3.0,19,2,6,0,True,0,0
4274.0,card,network_timeout,1,4.7,15,3,4,1,False,0,1
3018.33,upi,insufficient_funds,2,8.5,3,9,8,1,True,0,1
1002.63,upi,high_risk_fraud,2,0.2,22,20,6,3,False,0,0
3677.88,upi,bank_outage,1,2.7,19,10,14,0,False,0,1
3689.03,upi,insufficient_funds,1,2.7,15,16,22,1,False,1,1
1203.95,card,card_expired,3,1.7,22,17,11,2,True,0,1
2721.75,card,card_expired,1,1.9,24,13,5,1,True,1,1
6299.89,card,card_expired,3,2.6,24,18,8,0,False,0,0
8317.25,subscription_mandate,bank_outage,2,0.3,14,15,8,1,True,1,1
5225.17,netbanking,bank_outage,1,1.0,20,8,18,1,False,0,0
9812.91,subscription_mandate,card_expired,1,0.2,20,8,3,2,False,1,0
2124.36,card,high_risk_fraud,3,0.0,18,11,5,0,False,0,0
941.93,upi,authentication_failed,1,0.0,6,13,8,0,False,0,0
1645.54,card,bank_outage,1,0.8,23,12,4,0,True,0,1
1047.63,upi,card_expired,1,0.9,19,21,3,0,False,0,1
7369.1,subscription_mandate,high_risk_fraud,1,0.1,13,13,6,0,True,1,0
1449.11,card,network_timeout,1,3.5,18,16,11,2,True,0,1
613.43,card,network_timeout,1,2.9,2,9,10,1,True,1,1
2551.31,upi,bank_outage,2,2.1,2,21,2,1,False,0,1
2899.21,card,network_timeout,1,2.0,28,17,3,3,False,1,1
984.46,card,insufficient_funds,1,0.7,9,16,10,1,True,1,1
2604.02,card,insufficient_funds,1,0.2,12,12,5,0,True,0,1
1281.96,card,insufficient_funds,2,3.1,29,10,14,0,False,0,1
2189.23,subscription_mandate,card_expired,2,2.3,12,12,9,0,True,1,1
690.65,card,network_timeout,1,0.2,15,15,3,2,False,1,0
1535.64,netbanking,network_timeout,1,4.3,24,18,4,0,False,0,1
4475.01,card,insufficient_funds,1,1.6,1,20,3,0,False,0,1
1098.79,card,network_timeout,1,3.1,17,14,7,3,False,0,1
376.28,subscription_mandate,insufficient_funds,1,0.3,8,20,10,1,False,1,1
1979.19,upi,bank_outage,1,0.8,23,0,5,0,False,0,1
4790.37,subscription_mandate,authentication_failed,1,2.5,27,15,8,1,True,1,1
1057.23,upi,network_timeout,4,2.1,3,0,11,0,False,0,0
897.51,upi,insufficient_funds,2,6.2,9,13,10,0,True,0,1
2501.23,card,bank_outage,1,2.0,3,15,1,1,False,0,1
3070.73,card,network_timeout,1,0.5,29,10,3,1,False,0,1
4060.12,subscription_mandate,authentication_failed,1,7.8,23,13,9,2,True,1,1
5427.41,card,insufficient_funds,1,2.7,21,12,10,2,True,1,1
7318.55,upi,insufficient_funds,1,2.8,28,12,7,1,True,0,1
826.65,upi,bank_outage,1,1.2,4,7,7,0,True,1,1
2246.43,upi,authentication_failed,1,3.0,6,12,6,0,True,0,1
2699.1,card,bank_outage,4,4.2,6,17,11,1,False,1,0
1095.67,upi,insufficient_funds,1,5.8,26,2,2,1,False,0,1
4315.84,upi,bank_outage,2,2.1,16,8,6,1,True,0,1
5794.91,netbanking,network_timeout,2,1.4,10,16,6,2,False,1,1
3356.53,upi,high_risk_fraud,2,0.6,17,13,0,0,False,0,0
6346.58,card,insufficient_funds,1,2.8,15,9,12,0,True,0,1
2230.91,upi,insufficient_funds,2,0.8,8,13,5,0,True,0,1
683.19,card,card_expired,2,1.6,28,13,11,0,True,0,0
1807.08,card,bank_outage,1,0.6,3,9,6,0,True,0,1
249.57,upi,bank_outage,4,1.8,27,9,8,1,True,1,1
594.72,upi,bank_outage,1,5.0,2,12,21,2,True,0,1
2257.42,card,card_expired,5,1.8,25,15,5,0,False,1,0
1690.0,subscription_mandate,authentication_failed,5,1.1,15,14,12,1,False,1,0
566.53,card,card_expired,1,3.9,13,13,12,1,False,0,1
1400.17,netbanking,bank_outage,2,0.2,14,15,7,0,True,0,1
4329.2,upi,insufficient_funds,1,0.8,8,20,5,0,True,0,1
2136.19,card,card_expired,1,1.5,9,7,8,0,True,0,1
1173.15,upi,bank_outage,1,2.3,25,9,16,0,True,1,1
661.39,upi,card_expired,1,2.8,20,21,11,2,True,0,0
4346.85,netbanking,authentication_failed,1,3.2,8,18,11,0,False,1,1
845.44,card,bank_outage,1,8.9,25,9,2,2,False,0,0
5098.62,card,insufficient_funds,1,4.5,28,18,4,0,False,1,1
2515.44,subscription_mandate,card_expired,1,6.2,14,19,13,1,True,1,0
630.51,card,insufficient_funds,1,5.5,18,9,2,0,False,1,1
7974.8,subscription_mandate,insufficient_funds,1,0.3,24,6,6,0,True,1,1
6508.94,card,insufficient_funds,3,1.2,14,17,1,2,False,1,0
27671.43,upi,network_timeout,2,2.0,6,1,12,1,False,0,1
2024.9,upi,network_timeout,2,3.0,20,14,1,0,False,0,0
6210.9,card,card_expired,2,0.9,21,22,8,3,True,0,0
3077.63,netbanking,network_timeout,3,0.4,26,11,11,3,True,0,1
874.01,upi,insufficient_funds,2,3.6,4,15,9,0,True,0,1
924.73,card,bank_outage,2,0.4,13,0,4,2,True,0,1
1766.81,netbanking,network_timeout,2,1.1,7,10,23,1,True,0,1
2282.47,upi,card_expired,1,0.7,14,15,10,0,False,0,0
8980.31,upi,bank_outage,4,4.2,19,11,5,0,True,0,0
1569.54,upi,insufficient_funds,1,1.6,11,11,12,1,True,1,1
8940.56,upi,card_expired,2,4.3,18,1,13,0,True,0,1
592.99,card,network_timeout,1,1.1,5,8,3,0,False,0,1
4121.27,upi,card_expired,1,3.9,1,19,7,0,True,0,0
2023.02,subscription_mandate,insufficient_funds,3,2.8,6,16,4,2,True,1,0
247.17,upi,insufficient_funds,2,2.3,24,20,15,0,True,0,1
1976.02,upi,insufficient_funds,2,1.6,2,21,7,0,True,1,1
956.52,upi,insufficient_funds,1,2.8,19,14,16,0,False,0,0
7948.73,upi,card_expired,1,0.3,18,14,3,0,False,0,0
1539.65,card,bank_outage,2,0.5,26,11,0,0,False,1,1
4021.02,upi,network_timeout,1,7.3,18,17,13,0,False,0,1
2324.26,card,card_expired,1,1.0,12,12,4,0,False,0,0
3404.96,card,network_timeout,1,4.0,25,19,5,0,True,1,0
1470.73,card,network_timeout,1,0.2,24,4,30,1,True,1,1
1772.22,subscription_mandate,bank_outage,2,3.6,17,12,2,1,False,1,1
5955.14,card,card_expired,3,3.5,4,14,4,1,True,1,1
2300.12,card,high_risk_fraud,1,6.3,26,9,3,1,False,1,0
1510.0,upi,card_expired,1,1.9,28,11,7,1,True,0,1
2507.16,card,insufficient_funds,1,0.0,17,15,3,1,False,1,1
1495.69,upi,card_expired,1,0.8,22,10,5,2,True,1,1
3077.09,card,card_expired,2,2.7,10,5,11,0,True,0,1
3078.56,upi,bank_outage,1,14.0,19,10,3,1,False,0,1
3125.3,card,high_risk_fraud,1,5.4,13,12,2,0,False,0,0
1465.48,netbanking,authentication_failed,1,2.4,3,13,4,0,True,0,1
3439.45,upi,network_timeout,1,1.8,15,17,8,0,True,0,1
1886.18,upi,network_timeout,1,1.5,31,10,6,1,False,0,0
3561.06,upi,card_expired,3,0.9,16,11,11,1,False,0,0
2878.27,subscription_mandate,insufficient_funds,2,4.1,7,14,7,0,False,1,1
2602.92,upi,authentication_failed,1,4.8,25,23,1,0,False,0,1
1754.49,card,network_timeout,3,2.5,14,11,8,2,True,1,1
8028.97,card,authentication_failed,1,0.2,20,22,1,1,False,0,1
2817.68,subscription_mandate,insufficient_funds,1,0.4,21,12,8,2,True,1,1
1719.52,card,bank_outage,3,1.2,29,13,12,0,True,1,1
4658.46,upi,insufficient_funds,2,0.3,25,1,5,1,True,0,1
1068.18,card,bank_outage,2,0.4,8,19,4,0,True,0,1
3842.41,card,card_expired,2,3.2,22,11,6,2,True,0,1
3886.04,card,card_expired,1,0.0,30,13,3,2,False,0,0
3193.06,card,insufficient_funds,1,1.0,18,19,4,1,True,1,1
12625.23,upi,insufficient_funds,2,3.7,10,9,7,0,False,0,1
2336.14,subscription_mandate,authentication_failed,1,0.6,7,17,7,2,True,1,1
1554.08,subscription_mandate,authentication_failed,1,3.0,5,14,5,2,True,1,1
4888.23,upi,bank_outage,1,4.9,2,19,7,2,True,1,1
9363.04,card,high_risk_fraud,2,4.8,16,12,9,0,False,1,0
1193.57,card,insufficient_funds,2,3.2,10,12,5,0,False,0,1
2254.75,upi,insufficient_funds,1,2.8,23,15,12,1,True,0,1
1119.12,card,insufficient_funds,3,2.6,4,11,4,1,True,0,1
1549.06,card,bank_outage,1,5.9,20,19,14,0,True,0,1
1713.77,subscription_mandate,network_timeout,1,1.7,3,21,4,0,False,1,1
1241.41,subscription_mandate,insufficient_funds,2,0.5,8,16,7,0,True,1,0
719.09,card,card_expired,5,4.5,19,18,6,0,True,0,0
1288.41,card,insufficient_funds,1,1.4,24,9,1,2,False,0,1
12973.7,netbanking,bank_outage,1,2.9,15,9,5,0,True,0,1
846.44,card,insufficient_funds,2,0.1,14,15,31,0,True,0,1
2308.38,upi,bank_outage,2,1.0,30,19,7,3,True,1,1
609.77,card,card_expired,1,2.6,7,20,13,3,True,0,0
2916.18,card,authentication_failed,2,1.6,21,14,8,1,True,0,1
2273.71,card,insufficient_funds,1,0.4,23,14,2,1,False,0,1
7891.16,netbanking,insufficient_funds,1,0.9,3,18,3,0,False,0,0
2874.3,card,network_timeout,1,0.7,25,15,2,1,False,0,1
582.62,upi,insufficient_funds,2,0.8,18,19,20,0,True,0,1
10673.69,upi,insufficient_funds,2,0.3,11,16,8,1,True,1,0
1814.31,upi,card_expired,1,1.2,15,10,6,1,False,0,0
1371.53,card,authentication_failed,1,9.6,12,10,1,0,False,0,0
1319.09,card,bank_outage,1,1.8,23,21,4,0,False,0,1
2033.23,upi,authentication_failed,1,1.4,15,8,27,2,True,0,1
1278.96,netbanking,insufficient_funds,1,5.8,26,11,5,2,True,0,1
1751.41,card,network_timeout,2,0.9,29,15,11,4,False,0,1
2000.27,card,insufficient_funds,1,4.9,19,13,1,3,False,1,0
261.86,netbanking,bank_outage,1,1.4,10,21,4,1,True,1,1
4693.27,card,card_expired,2,0.4,29,20,7,0,False,1,0
1007.92,upi,network_timeout,1,6.7,20,9,33,2,False,0,1
7358.05,upi,authentication_failed,1,0.8,4,11,7,2,True,0,1
3685.08,card,card_expired,1,0.2,24,17,11,0,True,1,0
993.42,upi,network_timeout,3,0.6,4,19,9,0,True,0,1
2539.02,card,insufficient_funds,1,2.7,8,21,12,2,True,1,1
3898.86,card,insufficient_funds,1,0.3,23,11,4,0,False,1,1
1297.92,subscription_mandate,insufficient_funds,3,0.4,26,2,5,1,True,1,1
3534.2,upi,network_timeout,3,3.9,25,17,6,1,False,1,1
2268.77,upi,card_expired,2,0.2,22,13,9,1,True,0,0
935.1,subscription_mandate,card_expired,3,6.1,9,12,8,3,True,1,1
1518.82,upi,insufficient_funds,2,1.8,30,9,3,2,False,0,1
2221.39,netbanking,network_timeout,1,0.8,8,11,12,0,False,0,1
1901.03,card,network_timeout,1,1.5,24,21,12,0,False,0,1
2493.28,netbanking,insufficient_funds,2,9.9,6,12,19,3,True,1,1
2163.87,card,card_expired,2,1.8,13,5,7,1,True,0,1
8239.49,netbanking,insufficient_funds,3,0.3,30,11,6,0,False,0,1
2265.55,card,card_expired,1,0.9,21,20,9,0,True,0,1
8219.3,card,insufficient_funds,2,5.8,9,15,6,0,True,0,1
2322.44,upi,card_expired,1,0.1,21,22,5,0,True,0,0
1907.1,card,network_timeout,1,1.2,16,16,18,1,True,0,1
1085.36,card,network_timeout,1,5.2,4,18,18,2,False,0,0
2225.43,card,insufficient_funds,1,4.8,15,19,6,0,True,0,1
17116.15,card,insufficient_funds,1,0.3,2,17,14,0,True,0,1
5657.06,card,bank_outage,2,1.7,20,19,10,1,False,1,1
1312.46,upi,bank_outage,2,0.8,19,13,11,3,True,0,1
691.94,upi,insufficient_funds,3,1.8,25,9,13,2,True,0,1
908.35,upi,bank_outage,2,0.9,4,17,7,4,False,0,0
20920.01,netbanking,network_timeout,2,1.7,12,7,11,1,True,0,1
5015.07,upi,high_risk_fraud,3,1.5,17,11,5,0,True,0,0
